,building_id,age,area_percentage,height_percentage,land_surface_condition,foundation_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_other,damage_grade
391,416978,35,6,7,t,r,s,d,0,0,0,0,0,0,0,2
392,70196,20,6,6,n,r,t,d,0,0,0,0,0,0,0,2
393,349703,15,12,10,t,i,t,d,0,0,1,0,1,0,0,2
394,795046,40,7,4,t,r,s,d,1,1,0,0,1,1,0,2
395,13360,20,6,6,t,r,t,d,0,0,0,0,0,0,0,3
396,835610,10,8,3,t,i,s,d,0,0,0,0,0,0,0,1
397,337470,10,9,6,t,r,s,d,0,0,0,0,0,0,0,2
398,42674,0,6,5,t,h,s,d,0,1,0,0,1,0,0,3
399,1032526,25,5,4,t,r,s,d,0,0,0,0,0,0,0,3
400,632119,15,8,7,t,r,s,d,0,0,0,0,0,0,0,2
401,818091,10,31,4,t,i,s,d,0,0,0,0,0,0,0,2
402,314523,15,14,5,t,r,s,d,0,0,0,0,0,0,0,3
403,870237,0,7,7,t,r,s,d,0,0,0,0,0,0,0,2
404,568171,30,9,6,n,r,s,d,0,0,0,0,0,0,0,3
405,635649,5,6,5,t,r,j,d,0,0,0,0,0,0,0,3
406,1015675,20,8,4,n,r,s,d,0,0,0,0,0,0,0,2
407,915971,5,14,6,t,r,s,d,0,0,0,0,0,0,0,3
408,710633,15,8,4,t,r,s,d,0,0,0,0,0,0,0,3
409,21514,30,7,5,t,u,s,d,1,0,0,0,1,0,0,2
410,19963,15,8,6,t,r,s,d,0,0,0,0,0,0,0,2
411,402609,25,6,4,t,r,s,d,0,0,0,1,0,0,0,2
412,753674,40,6,7,t,r,t,d,0,0,0,0,0,0,0,3
413,324885,0,19,3,t,i,t,d,0,0,0,0,0,0,0,1
414,933489,5,8,5,n,r,s,d,0,0,0,0,0,0,0,2
415,862747,5,3,5,t,r,t,d,0,0,0,0,0,0,0,2
416,475344,15,6,5,t,r,s,d,0,0,0,0,1,0,0,2
417,842498,15,6,5,t,r,t,d,0,0,0,0,0,0,0,3
418,318782,0,15,3,t,r,s,d,0,0,0,0,0,0,0,3
419,370360,105,11,9,t,r,s,d,0,0,0,0,1,0,0,2
420,500500,15,9,6,t,r,s,d,0,0,0,0,0,0,0,2
421,958117,0,9,6,t,r,s,d,0,0,0,0,0,0,0,2
422,905317,5,6,5,t,r,s,d,0,0,0,0,0,0,0,3
423,552111,5,5,5,t,w,s,d,0,0,0,0,1,0,0,2
424,101629,5,6,5,t,r,s,d,0,0,0,0,0,0,0,3
425,834807,35,13,5,t,r,s,d,0,0,0,0,0,0,0,1
426,511762,5,5,6,t,u,s,d,0,0,0,0,0,0,0,2
427,231900,10,3,3,t,r,s,d,0,0,0,0,0,0,0,2
428,798797,0,6,5,t,r,s,d,0,0,0,0,0,0,0,2
429,613201,30,14,9,t,r,s,d,0,0,0,0,1,0,0,2
430,115798,15,9,6,t,r,s,d,0,0,0,0,0,0,0,3
431,138623,15,14,10,t,r,s,u,1,0,0,1,0,0,0,2
432,350829,40,13,5,t,r,s,d,1,0,0,0,0,0,0,3
433,594270,0,12,6,t,i,s,d,0,0,0,0,0,0,0,1
434,576520,10,6,4,t,r,s,d,0,0,0,0,1,0,0,1
435,86951,15,8,8,t,w,s,d,0,0,0,0,1,1,0,2
436,343800,25,8,6,t,r,t,d,0,0,0,0,0,0,0,2
437,220340,5,5,6,t,w,s,d,0,0,0,0,1,0,0,1
438,272644,15,15,7,t,r,s,d,0,0,0,0,0,0,0,2
439,873535,0,7,4,t,w,t,u,0,0,0,0,1,0,0,2
440,360730,5,8,5,n,r,s,d,0,0,0,0,1,0,0,3
441,34371,20,8,8,t,r,s,d,0,0,0,0,0,0,0,2
442,719278,30,8,5,t,r,t,d,0,0,0,0,0,0,0,2
443,529478,35,4,4,t,r,t,d,0,0,0,0,0,0,0,3
444,762450,5,5,4,t,r,s,d,0,0,0,0,0,0,0,3
445,338761,15,6,3,t,r,s,d,0,0,0,1,0,0,0,3
446,404219,5,7,4,n,r,s,d,0,0,0,0,0,0,0,3
447,923241,10,8,4,t,r,s,d,0,0,0,0,0,0,0,3
448,828538,10,8,5,t,r,s,d,0,0,0,0,0,0,0,3
449,586030,0,7,4,t,w,t,d,0,0,0,0,1,0,0,3
450,874667,70,9,5,t,r,t,d,0,0,0,0,0,0,0,2
451,905296,20,5,5,t,r,s,d,0,0,0,0,0,0,0,3
452,158537,10,9,5,n,w,s,d,0,0,0,0,1,0,0,2
453,839504,50,6,8,t,r,t,d,0,0,0,0,0,0,0,2
454,964149,0,9,7,t,r,s,d,0,0,0,0,0,0,0,3
455,925964,15,8,4,t,r,s,d,0,0,0,0,0,0,0,3
456,1050285,0,11,6,o,r,s,d,0,0,0,0,0,0,0,2
457,521772,35,12,6,t,r,s,d,0,0,0,0,0,0,0,2
458,54461,0,6,5,t,w,s,d,0,0,0,0,1,1,0,1
459,221511,5,2,2,t,w,s,d,0,0,0,0,0,1,0,1
460,394600,15,5,7,t,r,t,d,0,0,0,0,0,0,0,3
461,782109,20,10,3,n,r,s,d,0,0,0,0,0,1,0,2
462,203261,0,3,2,t,h,s,d,0,0,0,0,0,1,0,1
463,204664,5,10,3,t,i,s,d,0,0,0,0,0,0,0,1
464,175742,20,8,8,t,r,t,d,0,0,0,0,0,0,0,2
465,189566,15,10,5,t,r,s,d,0,0,0,0,0,0,0,2
466,758110,5,8,5,t,r,s,d,0,0,0,1,0,0,0,1
467,446701,15,4,5,t,r,t,d,0,0,0,0,0,0,0,2
468,180957,10,5,2,t,r,s,d,0,0,0,0,0,0,0,2
469,846487,0,6,3,t,i,s,d,0,0,1,0,0,0,0,1
470,157388,20,8,5,t,r,s,d,1,0,0,0,0,0,0,3
471,656039,10,7,4,t,r,s,d,0,0,1,0,0,0,0,2
472,393373,100,4,4,t,r,s,d,0,0,0,0,0,0,0,2
473,848600,25,6,2,t,r,s,d,1,0,0,0,1,1,0,2
474,142654,0,3,4,t,r,s,d,0,0,0,0,1,1,0,2
475,749748,30,6,5,t,r,s,d,0,0,0,0,0,0,0,2
476,412535,80,7,12,t,r,j,d,1,0,0,1,0,0,0,2
477,828731,5,8,7,t,r,s,d,0,0,0,0,0,0,0,2
478,541494,5,5,6,t,u,t,d,0,0,0,0,0,0,0,2
479,547954,25,6,5,o,r,t,d,0,0,0,0,1,0,0,3
480,605120,20,6,5,n,r,s,d,1,1,0,0,0,0,0,2
481,1024429,0,10,10,t,i,s,d,0,0,0,0,0,0,0,1
482,671050,10,25,3,t,u,s,d,0,0,0,0,0,0,0,1
483,983312,10,7,4,t,r,s,d,0,0,0,0,0,0,0,1
484,194805,0,15,3,t,u,s,d,0,0,0,0,0,0,0,1
485,752140,10,9,5,t,r,s,d,0,0,0,0,0,0,0,2
486,1044041,20,8,2,t,r,s,d,0,1,0,0,0,0,0,3
487,966653,5,9,4,n,w,s,d,0,0,0,0,1,0,0,2
488,599024,0,8,6,t,w,s,d,0,0,0,0,1,0,0,1
489,918265,35,11,8,t,r,s,d,0,0,0,0,0,0,0,2
490,845581,20,8,7,t,r,t,d,0,0,0,0,0,0,0,2
491,210904,30,9,7,t,r,s,d,0,0,0,0,0,0,0,2
492,108895,25,7,5,t,r,s,d,0,0,0,0,1,0,0,3
493,216520,20,25,5,t,r,t,d,0,0,0,0,0,0,0,3
494,741802,55,7,6,n,r,j,d,0,0,0,0,0,0,0,3
495,573845,20,5,4,t,r,t,d,0,0,0,0,0,0,0,2
496,926959,35,14,4,t,r,s,d,0,0,0,0,0,0,0,3
497,939472,45,11,7,t,r,s,d,1,0,0,1,0,0,0,3
498,539938,5,9,6,t,r,s,d,0,0,0,0,0,0,0,3
499,224125,70,7,8,t,r,j,d,0,0,0,1,0,0,0,2
500,186366,5,8,8,t,r,s,d,0,0,0,0,0,0,0,2
501,372513,0,9,5,n,r,s,d,0,0,0,0,0,0,0,3
502,408829,20,5,5,t,r,s,d,0,0,0,0,0,0,0,2
503,195802,15,5,3,t,r,s,d,0,0,0,0,0,0,0,2
504,708212,30,8,6,t,r,s,d,0,0,0,0,0,0,0,2
505,960436,15,7,6,t,r,s,d,0,0,0,0,0,0,0,2
506,442958,20,11,6,t,r,s,d,0,0,0,0,0,0,0,2
507,2095,20,4,5,t,r,s,d,0,0,0,0,0,0,0,2
508,369584,25,11,5,t,r,s,d,1,0,0,0,0,0,0,3
509,844796,10,5,6,t,r,t,d,0,0,0,0,0,0,0,2
510,509342,0,10,4,t,r,s,d,0,0,0,0,0,0,0,3
511,1040810,5,9,3,t,w,s,d,0,0,0,0,1,0,0,2
512,143285,90,9,16,t,r,s,m,1,0,0,1,0,0,0,2
513,473223,15,5,5,n,r,s,d,0,0,0,0,0,0,0,1
514,650478,15,4,5,t,r,s,d,0,0,0,0,1,1,0,3
515,402686,30,5,6,t,r,s,d,0,0,0,0,0,0,0,3
516,592146,35,4,3,t,r,s,d,0,0,0,0,0,0,0,3
517,402434,25,11,7,o,r,s,d,0,0,0,0,1,0,0,2
518,589409,20,8,5,t,r,s,d,1,0,0,0,0,0,0,3
519,10047,15,8,6,t,r,s,d,0,0,0,0,0,0,0,2
520,709267,20,1,5,t,r,s,d,0,0,0,0,0,0,0,2
521,334577,0,10,4,t,r,s,d,0,0,0,1,0,0,0,3
522,820614,50,7,2,t,r,s,d,0,0,0,0,0,0,0,2
523,828297,30,10,6,t,r,s,d,0,0,0,0,0,0,0,3
524,964299,25,7,4,t,r,s,d,0,0,0,0,0,0,0,2
525,869974,25,7,6,t,r,s,d,0,0,0,0,0,0,0,2
526,162938,15,5,2,t,r,s,d,0,0,0,0,1,0,0,2
527,529575,25,6,5,t,r,s,d,0,0,0,0,0,0,0,2
528,494660,15,3,6,n,r,t,d,0,0,0,0,0,0,0,3
529,473868,50,4,7,t,r,s,d,0,0,0,0,0,0,0,3
530,264295,0,5,6,t,r,s,d,0,0,0,0,0,0,0,1
531,699791,5,3,3,t,w,s,d,0,0,0,0,1,1,0,2
532,352321,5,16,6,t,i,s,d,0,0,0,0,0,0,0,1
533,792717,15,8,3,t,r,t,d,0,0,0,0,0,0,0,2
534,587002,10,4,4,o,r,t,d,0,0,0,0,1,0,0,3
535,303098,15,8,5,t,r,s,d,0,0,0,0,0,0,0,2
536,57143,5,6,2,t,r,s,d,0,0,0,0,0,0,0,3
537,963316,10,5,5,t,r,s,d,0,0,0,0,0,0,0,3
538,504389,15,2,6,t,r,s,d,0,0,0,0,1,0,0,3
539,1035718,15,6,4,t,r,s,d,0,0,0,0,0,0,0,2
540,631967,20,7,7,t,r,t,d,0,0,0,0,0,0,0,2
541,365529,15,5,5,t,r,s,d,0,0,0,0,0,0,0,1
542,108156,25,6,4,t,r,s,d,0,0,0,0,0,0,0,2
543,755376,25,6,6,t,w,j,d,0,0,0,0,1,1,0,2
544,880198,0,6,5,n,r,s,d,0,0,0,0,0,0,0,2
545,624761,15,7,7,t,r,s,d,0,0,0,1,0,0,0,2
546,398696,10,11,5,t,r,s,d,0,0,0,0,1,1,0,3
547,385161,20,9,5,t,r,s,d,0,0,0,0,0,0,0,2
548,932275,5,6,8,t,r,s,d,1,0,0,0,0,0,0,3
549,213402,40,11,5,t,h,t,d,1,0,0,0,0,0,0,3
550,433872,5,13,4,n,r,t,d,0,0,0,0,1,0,0,2
551,591436,5,5,5,t,r,t,d,0,0,0,0,0,0,0,3
552,223579,0,8,5,t,u,s,d,0,0,1,0,0,0,0,2
553,626513,20,3,5,t,w,s,d,0,0,0,0,1,1,0,2
554,670813,0,5,4,t,r,s,d,0,0,0,0,0,0,0,3
555,61316,0,5,4,t,r,t,d,0,0,0,0,0,0,0,2
556,761984,20,4,5,t,r,t,d,0,0,0,0,0,0,0,3
557,153161,15,5,4,t,r,s,d,0,0,0,0,0,0,0,2
558,623252,25,6,6,t,r,s,d,0,0,0,0,1,0,0,3
559,695029,35,14,9,t,r,s,d,0,0,0,1,0,0,0,3
560,614195,45,9,5,t,r,s,d,1,0,0,0,0,0,0,2
561,341746,0,6,4,t,r,s,d,0,0,0,0,0,0,0,2
562,464318,70,5,7,n,r,s,d,0,0,0,0,1,0,0,2
563,358571,25,6,5,n,r,s,d,0,0,0,0,1,1,0,2
564,1039958,20,7,5,t,r,s,d,0,0,0,0,0,0,0,2
565,654242,50,8,4,t,r,s,d,0,0,0,0,0,0,0,3
566,156636,0,6,5,t,w,s,d,0,0,0,0,1,1,0,2
567,850792,60,7,3,t,r,t,d,0,0,0,0,0,0,0,3
568,195023,20,11,4,t,r,t,d,0,0,0,0,0,0,0,3
569,260108,0,10,6,t,r,s,d,0,0,0,0,0,0,0,3
570,931974,35,6,4,t,r,s,d,0,0,0,0,0,0,0,2
571,358361,15,12,5,t,r,s,d,0,0,0,0,1,0,0,2
572,75819,20,6,5,t,r,s,d,0,0,0,0,0,0,0,2
573,946640,5,7,6,n,r,s,d,0,0,0,0,0,0,0,2
574,364248,15,6,5,t,r,s,d,0,0,0,0,0,0,0,2
575,166837,10,6,6,t,r,t,d,0,0,0,0,0,0,0,2
576,445149,45,10,6,t,r,s,d,0,0,0,0,0,0,0,2
577,451626,10,10,6,t,u,s,d,0,0,0,0,0,0,0,1
578,176603,70,10,5,t,r,t,d,0,0,0,0,0,0,0,2
579,702616,25,10,8,t,u,s,u,0,0,0,0,0,0,0,2
580,447643,45,12,8,t,r,s,d,0,0,0,0,0,0,0,3
581,265952,30,5,5,t,r,s,d,0,0,0,0,0,0,0,3
582,989660,30,5,7,t,r,s,d,0,0,0,0,0,0,0,3
583,224516,0,8,4,t,r,t,d,0,0,0,0,0,0,0,2
584,950324,15,2,3,t,r,s,d,0,0,0,0,0,0,0,2
585,297133,0,6,2,t,u,s,d,0,0,0,0,0,0,0,1
586,392566,35,7,7,t,r,s,d,0,0,0,0,0,0,0,2
587,469204,10,8,5,t,h,s,u,0,0,0,0,1,1,0,1
588,667580,20,10,5,t,r,s,d,0,0,0,0,0,0,0,3
589,613917,0,7,5,t,r,t,d,0,1,0,0,0,0,0,3
590,879334,10,10,6,t,r,s,d,0,0,0,0,0,0,0,3
591,815818,20,8,8,o,r,s,d,0,0,0,0,1,0,0,2
592,994920,60,13,8,t,r,s,d,0,0,0,0,0,0,0,2
593,627322,0,4,4,t,w,s,d,0,0,0,0,1,1,0,2
594,769771,5,8,6,t,r,s,d,0,0,0,0,0,0,0,2
595,193895,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
596,291222,5,7,5,t,w,s,d,0,0,0,0,1,0,0,1
597,621897,15,5,5,t,r,s,d,0,0,0,0,0,0,0,3
598,277880,25,7,5,t,r,s,d,0,0,0,0,0,0,0,2
599,841133,5,8,4,t,r,s,d,0,0,0,0,0,0,0,3
600,810730,30,6,4,t,r,s,d,0,0,0,0,0,0,0,2
601,867168,0,6,8,t,r,s,d,0,0,0,0,1,0,0,3
602,490900,5,6,7,t,r,s,d,1,0,0,1,0,0,0,2
603,140570,80,12,7,n,r,j,d,1,0,0,0,1,0,0,2
604,181589,5,7,5,t,r,s,d,0,0,0,0,1,1,0,2
605,732305,40,10,5,t,r,t,d,0,0,0,0,0,0,0,3
606,290140,35,8,5,t,r,s,d,0,0,0,0,1,0,0,2
607,543611,35,8,7,t,r,s,d,0,0,0,0,0,0,0,3
608,94919,30,20,6,t,r,s,d,0,0,0,0,1,1,1,1
609,79824,0,16,6,t,r,s,d,0,0,0,0,0,0,0,2
610,802955,20,6,7,t,r,s,d,0,0,0,0,0,0,0,3
611,754405,10,4,5,t,r,s,d,0,0,0,0,0,0,0,2
612,698003,25,6,5,t,r,s,d,0,0,0,0,1,0,0,2
613,579517,30,7,5,t,r,s,d,0,0,0,0,0,0,0,2
614,968490,35,7,6,n,r,s,d,0,0,0,0,0,0,0,3
615,200363,20,12,5,t,r,s,c,0,0,0,0,0,0,1,2
616,267182,50,18,8,t,r,j,d,1,0,0,1,1,1,0,2
617,199812,15,3,4,n,r,s,d,0,0,0,0,1,0,0,2
618,256839,0,7,4,t,r,s,d,0,0,1,0,0,0,0,2
619,156922,40,8,5,t,r,t,d,1,0,0,0,0,0,0,2
620,633622,20,6,6,t,r,s,d,0,0,0,0,0,0,0,2
621,127505,15,11,5,t,r,s,d,0,0,0,1,0,0,0,2
622,1004230,5,9,7,t,r,s,d,0,0,0,0,1,0,0,2
623,80657,15,8,7,t,u,t,d,0,0,0,0,0,0,0,3
624,605778,50,11,7,t,i,j,d,0,0,0,0,0,0,0,2
625,1042528,15,6,5,t,r,s,d,0,0,0,0,0,0,0,2
626,125708,15,8,6,n,r,s,d,1,1,0,0,0,0,0,3
627,190811,5,3,3,t,r,s,d,0,0,0,0,0,0,0,2
628,999520,20,13,6,t,i,t,d,0,0,0,0,0,0,0,2
629,13117,25,5,5,t,r,s,d,1,0,0,1,0,0,0,2
630,153723,25,8,6,t,r,s,d,0,0,0,1,1,0,0,2
631,923805,0,6,7,n,r,s,d,0,0,0,0,1,0,0,2
632,23972,25,5,5,t,r,s,d,0,0,0,0,0,0,0,3
633,303516,15,10,5,n,r,s,q,0,0,0,0,0,0,0,2
634,329419,90,6,10,n,r,j,d,1,0,0,1,0,0,0,3
635,366166,20,8,9,t,r,t,d,0,0,0,0,0,0,0,2
636,466762,25,6,5,t,r,s,d,0,0,0,0,1,0,0,2
637,909642,0,9,10,t,i,j,d,0,0,0,0,0,0,0,2
638,375910,45,3,2,t,r,s,d,0,0,0,0,0,0,0,2
639,909560,25,8,4,t,r,s,d,0,0,0,0,0,0,0,2
640,533189,30,7,10,t,r,s,u,0,0,0,0,0,0,0,1
641,649823,20,6,5,t,r,s,d,0,0,0,0,0,0,0,3
642,794192,100,5,8,t,r,j,d,1,0,0,1,0,0,0,2
643,306848,20,8,3,t,r,s,d,1,0,0,0,0,0,0,1
644,691627,20,7,5,n,r,s,d,0,0,0,0,0,0,0,3
645,916862,40,1,4,t,r,s,d,0,0,0,0,0,0,0,2
646,860885,15,6,7,t,i,t,d,0,0,0,0,0,0,0,2
647,637188,40,9,4,t,w,s,d,0,0,0,0,1,0,0,1
648,855836,45,6,5,n,r,s,d,1,0,0,0,0,0,0,2
649,494549,5,11,9,t,i,j,d,0,0,0,0,0,0,0,2
650,223951,15,9,5,t,r,s,d,0,0,0,0,0,0,0,3
651,582556,60,8,6,t,r,s,d,0,0,0,0,0,0,0,2
652,727702,10,9,6,t,r,s,d,0,0,0,0,0,0,0,2
653,524371,20,10,4,t,w,s,d,0,0,0,0,0,0,0,2
654,237658,30,8,4,t,r,t,d,0,0,0,0,0,0,0,3
655,981687,30,8,8,t,r,s,d,0,0,0,0,0,0,0,3
656,700528,15,5,7,t,r,s,d,0,0,0,0,0,0,0,2
657,188873,0,7,7,n,r,s,d,0,0,0,0,0,0,0,3
658,615418,20,6,7,t,r,s,d,0,0,0,0,0,0,0,3
659,444343,35,14,6,t,r,s,d,0,0,0,0,1,0,1,3
660,1050374,0,7,4,t,w,s,u,1,0,0,0,1,1,0,1
661,269301,10,8,5,n,r,s,q,0,0,0,0,0,0,0,2
662,903172,5,5,5,t,r,s,d,0,0,0,0,0,0,0,3
663,562038,10,6,5,t,w,s,d,0,0,0,0,1,1,0,2
664,765212,15,4,5,o,r,s,d,0,0,0,0,1,0,0,3
665,716452,20,9,4,t,r,s,d,0,0,0,0,0,0,0,2
666,517327,20,11,6,n,r,s,d,0,0,0,0,0,0,0,3
667,1028313,100,10,6,t,r,t,d,1,0,0,1,0,0,0,2
668,679968,0,8,5,t,r,s,d,0,0,0,0,1,0,0,2
669,692372,10,8,6,n,r,s,d,0,0,0,0,0,0,0,2
670,470638,35,5,3,n,r,s,d,0,0,0,0,0,0,0,3
671,542390,0,10,5,t,r,s,d,0,0,0,0,0,0,0,3
672,500400,10,5,5,t,r,s,d,0,0,0,0,0,0,0,3
673,724572,20,6,6,t,r,s,d,0,0,0,0,0,0,0,3
674,960218,30,7,5,t,r,s,d,0,0,0,0,1,1,0,2
675,997198,20,4,6,t,r,s,d,0,0,0,0,0,0,0,2
676,1024956,10,5,8,t,r,s,d,0,0,0,0,0,0,0,3
677,136691,10,7,5,t,r,s,d,0,0,0,0,0,0,0,3
678,164203,15,8,5,t,r,s,d,0,0,0,0,0,0,0,3
679,417405,40,11,7,t,r,s,d,1,1,0,0,0,0,0,3
680,458252,40,5,5,n,r,s,d,0,0,0,0,0,0,0,2
681,628052,0,6,5,o,r,s,d,0,0,0,0,0,0,0,2
682,766971,15,9,5,o,r,s,d,0,0,0,1,0,0,0,2
683,765799,35,9,7,t,r,s,d,1,0,0,0,0,0,0,3
684,647304,100,7,6,t,r,s,d,0,0,0,0,0,0,0,3
685,537366,5,8,5,t,r,s,d,0,0,0,0,1,0,0,2
686,555744,45,7,10,t,i,s,d,0,0,1,0,0,0,0,2
687,609774,0,5,5,t,r,s,d,0,0,0,0,0,0,0,3
688,75930,55,6,5,t,r,s,d,0,0,0,0,1,1,0,2
689,507345,15,5,5,t,r,t,d,0,0,0,0,1,0,0,3
690,235883,15,9,5,t,r,s,d,0,0,0,0,0,0,0,2
691,462288,25,12,7,t,r,s,d,1,0,0,0,0,0,0,2
692,475902,50,6,5,n,r,s,d,0,0,0,0,0,0,0,2
693,1031836,25,20,6,n,u,s,d,0,0,1,0,0,0,0,2
694,459527,35,5,6,t,r,s,d,0,0,0,0,0,0,0,2
695,143298,50,15,5,t,u,t,d,0,0,0,0,0,0,0,2
696,808003,15,5,4,t,r,s,d,0,0,0,0,0,0,0,2
697,792223,0,5,3,t,r,s,d,0,0,0,0,1,0,0,2
698,946307,50,8,5,t,r,s,d,0,0,0,0,0,0,0,3
699,286758,30,11,7,n,r,s,d,0,0,0,0,1,1,0,2
700,529159,25,6,2,o,r,s,d,0,0,0,0,0,0,0,1
701,338071,5,9,5,t,u,t,d,0,0,0,0,1,1,0,2
702,12244,0,13,6,t,u,j,d,0,0,0,0,0,0,0,1
703,904055,35,7,5,t,r,s,d,0,0,0,0,0,0,0,3
704,240382,0,11,5,t,r,s,d,0,0,0,0,0,0,0,2
705,333395,45,17,10,t,u,j,d,0,0,1,0,0,0,0,2
706,978688,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
707,105015,25,8,5,t,r,s,d,0,0,0,0,0,0,0,3
708,925075,20,5,4,n,r,s,d,0,0,0,0,0,0,0,3
709,306738,10,6,5,t,r,s,d,0,0,0,0,1,1,0,2
710,90881,15,19,9,t,r,t,d,0,0,1,0,1,0,0,2
711,662629,40,7,4,t,r,s,d,0,0,0,0,0,0,0,3
712,822616,75,3,5,t,r,t,d,0,0,0,0,0,0,0,2
713,541914,15,7,6,t,r,s,d,0,0,0,0,1,1,0,2
714,133894,15,5,4,t,r,s,d,0,0,0,0,0,0,0,2
715,124466,5,4,5,t,r,s,d,0,0,0,0,0,0,0,2
716,597626,995,27,6,t,i,j,d,0,0,0,0,0,0,0,1
717,490195,20,5,8,t,r,s,d,0,0,0,0,0,0,0,2
718,934906,15,19,9,n,i,j,d,0,0,0,0,0,0,0,1
719,267571,5,6,2,t,r,s,d,1,1,0,0,1,0,0,3
720,783004,10,7,6,t,r,s,d,0,0,0,0,0,0,0,3
721,788968,80,8,7,t,r,s,d,0,0,0,0,0,0,0,3
722,964602,80,6,5,t,r,s,d,0,0,0,0,0,1,0,3
723,496960,10,9,4,t,r,s,d,0,0,0,0,0,0,0,3
724,138890,40,6,5,t,r,t,d,1,0,0,0,0,0,0,2
725,871546,80,9,8,t,r,o,d,0,0,0,1,1,0,0,2
726,1047765,10,11,5,t,r,s,d,0,1,0,0,0,0,0,1
727,233314,30,13,6,t,r,s,d,0,0,0,0,1,0,0,2
728,804936,15,5,6,t,w,s,d,0,0,0,0,1,0,0,3
729,242348,10,8,4,t,w,t,d,0,0,0,0,1,0,0,1
730,521737,20,9,7,t,r,s,d,0,0,0,0,1,0,0,2
731,464027,60,8,5,t,r,j,d,0,0,0,0,0,0,0,2
732,540203,70,9,4,t,r,s,d,0,0,0,0,0,0,0,3
733,776378,15,13,3,t,u,s,d,0,0,0,0,0,0,0,2
734,990790,25,6,3,t,r,s,d,0,0,0,0,0,0,0,2
735,500061,45,6,5,n,r,s,d,0,0,0,0,0,0,0,2
736,591186,20,5,4,t,r,t,d,0,0,0,0,0,0,0,2
737,595723,50,9,7,n,r,s,d,0,0,0,0,1,0,0,2
738,663818,85,6,8,t,r,t,d,0,0,0,1,0,0,0,3
739,788158,40,4,5,t,r,s,d,0,0,0,0,1,0,0,2
740,907660,10,11,5,t,r,t,d,0,0,0,0,0,0,0,3
741,183631,15,8,5,t,r,s,d,0,0,0,0,1,0,0,2
742,31295,85,12,4,t,r,s,d,1,0,0,0,0,0,0,3
743,271658,30,8,6,t,r,t,d,1,0,0,0,0,0,0,2
744,612337,15,10,5,t,r,s,d,0,0,0,0,0,0,0,2
745,359524,5,10,5,t,i,s,d,0,0,0,0,0,0,0,1
746,233302,15,8,8,t,r,s,d,0,0,0,0,0,0,0,3
747,58652,5,5,4,t,r,j,d,0,0,0,0,0,0,0,3
748,426991,10,6,4,t,w,s,d,0,0,0,0,1,0,0,1
749,291907,0,4,3,t,u,s,d,0,0,0,0,0,0,0,1
750,852862,20,7,3,t,r,j,d,0,0,0,0,1,0,0,2
751,340101,0,10,8,t,r,s,d,0,1,0,0,0,0,0,2
752,59811,25,7,5,n,r,s,d,0,0,0,0,0,0,0,2
753,581576,15,8,4,t,r,s,d,0,0,0,0,0,0,0,2
754,57922,15,6,5,t,r,s,d,0,0,0,0,0,0,0,2
755,802845,40,8,6,t,r,s,d,0,0,0,0,0,0,0,3
756,446125,35,5,5,t,r,s,d,0,0,0,0,0,0,0,2
757,293613,5,10,5,t,r,t,d,0,0,0,0,1,0,0,3
758,179913,35,6,7,t,r,s,d,0,0,0,0,0,0,0,2
759,136211,15,5,3,t,r,s,d,0,0,0,0,1,0,0,3
760,115214,90,11,8,t,r,j,d,0,0,0,1,0,0,0,2
761,131468,10,16,6,n,w,s,d,0,0,0,0,1,0,0,2
762,296402,0,8,3,t,r,s,d,0,0,0,0,0,0,0,2
763,752666,10,14,4,t,w,t,d,0,0,0,0,1,1,0,2
764,129374,10,1,5,t,r,t,d,0,0,0,0,0,0,0,3
765,106292,0,5,3,t,r,s,d,0,0,0,0,0,0,0,2
766,539946,25,5,6,t,r,t,d,0,0,0,0,0,0,0,3
767,774433,30,5,7,n,r,s,d,0,0,0,0,0,0,0,2
768,608110,0,7,3,t,r,s,d,0,0,0,0,0,0,0,2
769,344788,25,9,5,t,r,s,d,0,0,0,0,0,0,0,3
770,176654,15,6,4,t,w,s,d,0,0,0,0,1,1,0,2
771,637899,5,8,8,t,r,s,d,0,0,0,0,0,0,0,2
772,1048118,25,4,7,t,r,s,d,1,0,0,0,1,1,0,3
773,917880,5,17,3,t,i,s,d,0,0,0,0,0,0,0,1
774,1015027,0,8,8,t,w,s,d,0,0,0,0,0,0,0,2
775,19645,25,9,4,t,r,t,d,0,0,0,0,0,0,0,3
776,856765,5,12,3,t,r,s,d,1,0,0,0,0,0,0,2
777,841725,35,3,6,n,r,s,q,1,0,0,0,0,0,0,2
778,765852,45,4,5,t,r,s,d,0,0,0,0,0,0,0,2
779,119113,25,7,5,t,r,t,d,0,0,0,0,0,0,0,2
780,447993,0,12,8,t,r,s,d,0,0,0,1,0,0,0,2
781,67924,70,7,8,t,r,s,d,0,0,0,0,0,0,0,2
782,795384,55,11,5,t,r,s,d,0,0,0,0,1,0,0,3
783,409810,15,8,6,t,r,s,d,0,0,0,0,0,0,0,2
784,441078,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
785,129329,0,7,5,t,r,s,d,0,0,0,0,0,0,0,1
